Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,25,4,1020,1030,1146,1203,OO,3978,N587SW,76,93,173,-17,0,ABQ,SLC,493,7,5,0,,0,0,0,0,0,0
2004,3,25,4,1018,1020,1146,1151,OO,3979,N591SW,86,91,170,-5,0,SLC,ABQ,493,7,10,0,,0,0,0,0,0,0
2004,3,25,4,1215,1225,1345,1356,OO,3979,N591SW,80,91,176,-11,0,ABQ,SLC,493,6,7,0,,0,0,0,0,0,0
2004,3,25,4,1312,1315,1443,1450,OO,3980,N587SW,88,95,175,-7,0,SLC,ABQ,493,5,10,0,,0,0,0,0,0,0
2004,3,25,4,1600,1610,1736,1741,OO,3980,N587SW,86,91,179,-5,0,ABQ,SLC,493,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1807,1810,1937,1941,OO,3981,N408SW,87,91,176,-4,0,ABQ,SLC,493,5,8,0,,0,0,0,0,0,0
2004,3,25,4,1658,1700,1830,1830,OO,3982,N429SW,90,90,165,0,0,SLC,ABQ,493,5,21,0,,0,0,0,0,0,0
2004,3,25,4,2025,2030,2155,2158,OO,3983,N597SW,85,88,174,-3,0,SLC,ABQ,493,5,10,0,,0,0,0,0,0,0
2004,3,25,4,556,600,726,735,OO,3984,N443SW,86,95,178,-9,0,ABQ,SLC,493,4,7,0,,0,0,0,0,0,0
2004,3,25,4,912,840,1018,945,OO,3985,N446SW,66,65,144,33,32,SLC,BOI,291,3,18,0,,0,0,0,33,0,0
2004,3,25,4,1040,1020,1145,1120,OO,3985,N446SW,65,60,147,25,20,BOI,SLC,291,8,9,0,,0,0,0,25,0,0
2004,3,25,4,1010,1010,1111,1118,OO,3986,N951SW,61,68,144,-7,0,SLC,BOI,291,2,14,0,,0,0,0,0,0,0
2004,3,25,4,1230,1235,1325,1335,OO,3986,N951SW,50,60,41,-10,0,BOI,SLC,291,6,8,0,,0,0,0,0,0,0
2004,3,25,4,1342,1335,1448,1439,OO,3987,N426SW,66,64,143,9,7,SLC,BOI,291,3,19,0,,0,0,0,0,0,0
2004,3,25,4,1559,1600,1701,1659,OO,3987,N426SW,61,59,150,2,0,BOI,SLC,291,5,6,0,,0,0,0,0,0,0
2004,3,25,4,1507,1510,1615,1614,OO,3988,N591SW,65,64,140,1,0,SLC,BOI,291,6,21,0,,0,0,0,0,0,0
2004,3,25,4,1641,1645,1744,1744,OO,3988,N591SW,59,59,148,0,0,BOI,SLC,291,5,9,0,,0,0,0,0,0,0
2004,3,25,4,1640,1640,1736,1745,OO,3989,N430SW,56,65,42,-9,0,SLC,BOI,291,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1838,1840,1943,1941,OO,3989,N430SW,63,61,148,2,0,BOI,SLC,291,6,10,0,,0,0,0,0,0,0
2004,3,25,4,2040,2040,2145,2147,OO,3990,N433SW,65,67,152,-2,0,SLC,BOI,291,2,10,0,,0,0,0,0,0,0
2004,3,25,4,625,630,724,732,OO,3991,N431SW,54,62,44,-8,0,BOI,SLC,291,4,11,0,,0,0,0,0,0,0
2004,3,25,4,815,815,944,951,OO,3992,N448SW,89,96,175,-7,0,SLC,PHX,507,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1025,1030,1205,1203,OO,3992,N448SW,95,93,183,2,0,PHX,SLC,507,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1015,1015,1141,1149,OO,3993,N433SW,86,94,172,-8,0,SLC,PHX,507,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1220,1225,1342,1359,OO,3993,N433SW,77,94,167,-17,0,PHX,SLC,507,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1803,1805,1933,1935,OO,3994,N409SW,88,90,172,-2,0,PHX,SLC,507,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1705,1655,1845,1830,OO,3996,N460SW,100,95,179,15,10,SLC,PHX,507,4,16,0,,0,15,0,0,0,0
2004,3,25,4,1900,1900,2043,2030,OO,3996,N460SW,103,90,182,13,0,PHX,SLC,507,5,15,0,,0,0,0,0,0,0
2004,3,25,4,1900,1900,2040,2035,OO,3997,N457SW,100,95,180,5,0,SLC,PHX,507,4,15,0,,0,0,0,0,0,0
2004,3,25,4,2025,2025,2159,2158,OO,3998,N439SW,94,93,173,1,0,SLC,PHX,507,5,15,0,,0,0,0,0,0,0
2004,3,25,4,728,730,902,904,OO,3999,N951SW,92,94,173,-2,0,PHX,SLC,507,6,14,0,,0,0,0,0,0,0
2004,3,25,4,849,850,1017,1024,OO,4000,N442SW,87,94,169,-7,0,PHX,SLC,507,6,12,0,,0,0,0,0,0,0
2004,3,25,4,2040,2040,2116,2115,OO,4001,N463SW,96,95,179,1,0,SLC,PSP,541,6,10,0,,0,0,0,0,0,0
2004,3,25,4,650,650,913,925,OO,4002,N447SW,83,95,173,-12,0,PSP,SLC,541,4,5,0,,0,0,0,0,0,0
2004,3,25,4,1253,1250,1408,1415,OO,4003,N438SW,75,85,159,-7,3,SLC,GTF,463,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1442,1445,1612,1605,OO,4003,N438SW,87,80,173,7,0,GTF,SLC,463,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1100,1100,1215,1230,OO,4004,N597SW,75,90,160,-15,0,SLC,MSO,436,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1305,1300,1429,1420,OO,4004,N597SW,84,80,162,9,5,MSO,SLC,436,4,17,0,,0,0,0,0,0,0
2004,3,25,4,1507,1515,1549,1556,OO,4005,N407SW,94,101,186,-7,0,SLC,SMF,532,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1705,1645,1928,1917,OO,4005,N407SW,83,92,172,11,20,SMF,SLC,532,3,7,0,,0,0,0,0,0,0
2004,3,25,4,955,955,1055,1104,OO,4100,N578SW,60,69,141,-9,0,SLC,JAC,205,3,15,0,,0,0,0,0,0,0
2004,3,25,4,1129,1120,1235,1221,OO,4100,N578SW,66,61,154,14,9,JAC,SLC,205,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1304,1305,1403,1410,OO,4101,N578SW,58,65,47,-7,0,SLC,JAC,205,3,9,0,,0,0,0,0,0,0
2004,3,25,4,1441,1450,1546,1553,OO,4101,N578SW,56,63,154,-7,0,JAC,SLC,205,4,6,0,,0,0,0,0,0,0
2004,3,25,4,1500,1455,1557,1550,OO,4102,N215SW,57,55,44,7,5,SLC,JAC,205,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1620,1630,1721,1733,OO,4102,N215SW,51,63,152,-12,0,JAC,SLC,205,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1655,1655,1800,1805,OO,4103,N196SW,65,70,150,-5,0,SLC,JAC,205,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1820,1830,1925,1932,OO,4103,N196SW,55,62,146,-7,0,JAC,SLC,205,8,10,0,,0,0,0,0,0,0
2004,3,25,4,2017,2020,2135,2130,OO,4104,N196SW,75,70,162,5,0,SLC,JAC,205,5,10,0,,0,0,0,0,0,0
2004,3,25,4,610,610,706,715,OO,4105,N216SW,56,65,44,-9,0,JAC,SLC,205,4,8,0,,0,0,0,0,0,0
2004,3,25,4,808,810,905,916,OO,4106,N186SW,55,66,43,-11,0,SLC,IDA,188,2,12,0,,0,0,0,0,0,0
2004,3,25,4,928,936,1026,1032,OO,4106,N186SW,50,56,45,-6,0,IDA,SLC,188,6,7,0,,0,0,0,0,0,0
2004,3,25,4,955,1000,1051,1106,OO,4107,N236SW,51,66,41,-15,0,SLC,IDA,188,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1123,1125,1219,1221,OO,4107,N236SW,54,56,45,-2,0,IDA,SLC,188,5,6,0,,0,0,0,0,0,0
2004,3,25,4,1111,1115,1213,1221,OO,4108,N215SW,58,66,142,-8,0,SLC,IDA,188,4,15,0,,0,0,0,0,0,0
2004,3,25,4,1240,1250,1336,1346,OO,4108,N215SW,46,56,47,-10,0,IDA,SLC,188,3,6,0,,0,0,0,0,0,0
2004,3,25,4,1459,1500,1600,1604,OO,4109,N190SW,60,64,142,-4,0,SLC,IDA,188,4,14,0,,0,0,0,0,0,0
2004,3,25,4,1635,1635,1740,1730,OO,4109,N190SW,65,55,151,10,0,IDA,SLC,188,5,8,0,,0,0,0,0,0,0
2004,3,25,4,1848,1855,1951,1957,OO,4110,N236SW,56,62,142,-6,0,SLC,IDA,188,3,17,0,,0,0,0,0,0,0
2004,3,25,4,757,800,852,856,OO,4111,N578SW,52,56,43,-4,0,IDA,SLC,188,5,7,0,,0,0,0,0,0,0
2004,3,25,4,548,552,614,622,OO,6010,N220SW,22,30,17,-8,0,CEC,ACV,56,2,7,0,,0,0,0,0,0,0
2004,3,25,4,636,643,729,741,OO,6010,N220SW,46,58,46,-12,0,ACV,SMF,207,3,4,0,,0,0,0,0,0,0
2004,3,25,4,757,810,855,910,OO,6011,N220SW,45,60,50,-15,0,SMF,ACV,207,1,7,0,,0,0,0,0,0,0
2004,3,25,4,920,930,945,958,OO,6011,N220SW,15,28,15,-13,0,ACV,CEC,56,3,7,0,,0,0,0,0,0,0
2004,3,25,4,1900,1748,1924,1818,OO,6012,N291SW,24,30,15,66,72,CEC,ACV,56,1,8,0,,0,0,0,0,0,66
2004,3,25,4,1941,1833,2034,1930,OO,6012,N291SW,53,57,44,64,68,ACV,SMF,207,2,7,0,,0,0,0,0,0,64
2004,3,25,4,2101,2003,2157,2102,OO,6014,N291SW,56,59,48,55,58,SMF,ACV,207,3,5,0,,0,0,0,0,0,55
2004,3,25,4,2210,2117,2234,2144,OO,6014,N291SW,24,27,17,50,53,ACV,CEC,56,3,4,0,,0,0,0,0,0,50
2004,3,25,4,649,655,803,819,OO,6015,N237SW,68,84,162,-16,0,FAT,LAS,258,4,7,0,,0,0,0,0,0,0
2004,3,25,4,854,900,1021,1034,OO,6015,N237SW,81,94,172,-13,0,LAS,FAT,258,4,10,0,,0,0,0,0,0,0
2004,3,25,4,945,951,1043,1050,OO,6016,N212SW,52,59,43,-7,0,PSP,LAS,173,6,9,0,,0,0,0,0,0,0
2004,3,25,4,1119,1127,1224,1229,OO,6016,N212SW,57,62,143,-5,0,LAS,PSP,173,4,17,0,,0,0,0,0,0,0
2004,3,25,4,1249,1245,1342,1344,OO,6017,N212SW,53,59,42,-2,4,PSP,LAS,173,4,7,0,,0,0,0,0,0,0
2004,3,25,4,1403,1407,1549,1539,OO,6017,N212SW,102,92,176,10,0,LAS,FAT,258,3,26,0,,0,0,0,0,0,0
2004,3,25,4,1346,1250,1523,1412,OO,6018,N301YV,97,82,178,71,56,FAT,LAS,258,6,12,0,,0,0,71,0,0,0
2004,3,25,4,1545,1430,1646,1528,OO,6018,N301YV,61,58,142,78,75,LAS,PSP,173,3,15,0,,0,78,0,0,0,0
2004,3,25,4,1710,1548,1759,1647,OO,6019,N301YV,49,59,41,72,82,PSP,LAS,173,3,5,0,,0,0,0,0,0,72
2004,3,25,4,1815,1724,1919,1822,OO,6019,N301YV,64,58,146,57,51,LAS,PSP,173,2,15,0,,0,57,0,0,0,0
2004,3,25,4,1737,1745,1904,1906,OO,6020,N221SW,79,81,175,-2,0,FAT,LAS,258,4,7,0,,0,0,0,0,0,0
2004,3,25,4,1939,1950,2116,2118,OO,6020,N221SW,86,88,180,-2,0,LAS,FAT,258,4,12,0,,0,0,0,0,0,0
2004,3,25,4,557,605,701,713,OO,6021,N293SW,56,68,150,-12,0,SBA,SJC,234,5,8,0,,0,0,0,0,0,0
2004,3,25,4,729,730,830,833,OO,6021,N293SW,60,63,146,-3,0,SJC,SBA,234,3,11,0,,0,0,0,0,0,0
2004,3,25,4,912,914,1015,1022,OO,6022,N293SW,61,68,154,-7,0,SBA,SJC,234,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1038,1037,1146,1137,OO,6022,N293SW,68,60,151,9,1,SJC,SBA,234,4,12,0,,0,0,0,0,0,0
2004,3,25,4,1526,1508,1636,1615,OO,6023,N293SW,70,67,159,21,18,SBA,SJC,234,3,7,0,,0,21,0,0,0,0
2004,3,25,4,1651,1635,1756,1737,OO,6023,N293SW,65,62,150,19,16,SJC,SBA,234,3,11,0,,0,19,0,0,0,0
2004,3,25,4,1922,1925,2024,2030,OO,6024,N218SW,59,65,151,-6,0,SBA,SJC,234,4,6,0,,0,0,0,0,0,0
2004,3,25,4,2050,2047,2152,2147,OO,6024,N218SW,62,60,150,5,3,SJC,SBA,234,5,6,0,,0,0,0,0,0,0
2004,3,25,4,758,800,837,842,OO,6027,N298SW,37,42,27,-5,0,PSP,LAX,110,5,7,0,,0,0,0,0,0,0
2004,3,25,4,710,712,801,752,OO,6033,N393SW,109,100,190,9,0,SGU,LAX,348,11,9,0,,0,0,0,0,0,0
2004,3,25,4,1252,1255,1512,1531,OO,6034,N579SW,77,96,168,-19,0,LAX,SGU,348,1,10,0,,0,0,0,0,0,0
2004,3,25,4,1602,1610,1643,1650,OO,6034,N579SW,93,100,185,-7,0,SGU,LAX,348,8,7,0,,0,0,0,0,0,0
2004,3,25,4,2027,2026,2253,2256,OO,6035,N565SW,86,90,167,-3,1,LAX,SGU,348,4,14,0,,0,0,0,0,0,0
2004,3,25,4,700,700,752,749,OO,6036,N289YV,52,49,31,3,0,BFL,LAX,109,12,9,0,,0,0,0,0,0,0
2004,3,25,4,834,836,917,923,OO,6038,N232SW,41,47,28,-6,0,LAX,BFL,109,4,11,0,,0,0,0,0,0,0
2004,3,25,4,945,945,1027,1035,OO,6038,N232SW,42,50,33,-8,0,BFL,LAX,109,3,6,0,,0,0,0,0,0,0
2004,3,25,4,1105,1105,1153,1152,OO,6039,N250YV,48,47,26,1,0,LAX,BFL,109,3,19,0,,0,0,0,0,0,0
2004,3,25,4,1209,1210,1256,1258,OO,6039,N250YV,46,48,32,-2,0,BFL,LAX,109,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1311,1300,1354,1348,OO,6040,N296SW,43,48,30,6,11,BFL,LAX,109,4,9,0,,0,0,0,0,0,0
2004,3,25,4,1541,1330,1623,1416,OO,6041,N218SW,42,46,27,127,131,LAX,BFL,109,4,11,0,,0,127,0,0,0,0
2004,3,25,4,1648,1625,1732,1713,OO,6041,N218SW,44,48,32,19,23,BFL,LAX,109,8,4,0,,0,19,0,0,0,0
2004,3,25,4,1605,1605,1648,1649,OO,6042,N268UE,43,44,26,-1,0,LAX,BFL,109,3,14,0,,0,0,0,0,0,0
2004,3,25,4,2239,2235,2324,2320,OO,6044,N271YV,45,45,28,4,4,LAX,BFL,109,5,12,0,,0,0,0,0,0,0
2004,3,25,4,658,700,735,741,OO,6045,N579SW,35,41,27,-6,0,CLD,LAX,86,3,7,0,,0,0,0,0,0,0
2004,3,25,4,844,845,925,924,OO,6046,N393SW,40,39,26,1,0,LAX,CLD,86,4,11,0,,0,0,0,0,0,0
2004,3,25,4,950,939,1025,1017,OO,6046,N393SW,35,38,25,8,11,CLD,LAX,86,3,7,0,,0,0,0,0,0,0
2004,3,25,4,1031,1032,1110,1111,OO,6047,N560SW,38,39,27,-1,0,LAX,CLD,86,3,9,0,,0,0,0,0,0,0
2004,3,25,4,1138,1126,1218,1205,OO,6047,N560SW,40,39,28,13,12,CLD,LAX,86,5,7,0,,0,0,0,0,0,0
2004,3,25,4,1756,1800,1832,1840,OO,6048,N393SW,32,40,26,-8,0,LAX,CLD,86,5,5,0,,0,0,0,0,0,0
2004,3,25,4,1855,1855,1922,1934,OO,6048,N393SW,27,39,19,-12,0,CLD,LAX,86,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1327,1324,1405,1408,OO,6049,N393SW,38,44,23,-3,3,LAX,CLD,86,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1424,1423,1502,1504,OO,6049,N393SW,38,41,29,-2,1,CLD,LAX,86,4,5,0,,0,0,0,0,0,0
2004,3,25,4,1545,1545,1623,1625,OO,6050,N295UX,38,40,27,-2,0,LAX,CLD,86,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1641,1642,1718,1720,OO,6050,N295UX,36,38,27,-2,0,CLD,LAX,86,3,7,0,,0,0,0,0,0,0
2004,3,25,4,2228,2230,2307,2309,OO,6051,N295UX,37,39,28,-2,0,LAX,CLD,86,2,9,0,,0,0,0,0,0,0
2004,3,25,4,613,615,712,718,OO,6052,N233SW,57,63,45,-6,0,FAT,LAX,209,6,8,0,,0,0,0,0,0,0
2004,3,25,4,838,840,940,946,OO,6053,N563SW,60,66,149,-6,0,FAT,LAX,209,4,8,0,,0,0,0,0,0,0
2004,3,25,4,842,840,947,947,OO,6054,N221SW,65,67,149,0,2,LAX,FAT,209,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1012,1007,1124,1110,OO,6054,N221SW,72,63,152,14,5,FAT,LAX,209,13,6,0,,0,0,0,0,0,0
2004,3,25,4,1108,1110,1215,1217,OO,6055,N218SW,65,67,146,-2,0,LAX,FAT,209,2,18,0,,0,0,0,0,0,0
2004,3,25,4,1233,1232,1256,1255,OO,6055,N218SW,23,23,13,1,1,FAT,VIS,36,2,8,0,,0,0,0,0,0,0
2004,3,25,4,1304,1310,1322,1331,OO,6056,N218SW,12,21,9,-9,0,VIS,FAT,36,3,6,0,,0,0,0,0,0,0
2004,3,25,4,1354,1351,1457,1455,OO,6056,N218SW,63,64,147,2,3,FAT,LAX,209,8,7,0,,0,0,0,0,0,0
2004,3,25,4,1303,1305,1405,1412,OO,6057,N227SW,60,67,144,-7,0,LAX,FAT,209,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1422,1428,1439,1451,OO,6057,N227SW,11,23,10,-12,0,FAT,VIS,36,3,4,0,,0,0,0,0,0,0
2004,3,25,4,1514,1524,1532,1545,OO,6058,N227SW,8,21,9,-13,0,VIS,FAT,36,2,7,0,,0,0,0,0,0,0
2004,3,25,4,1554,1605,1658,1709,OO,6058,N227SW,53,64,151,-11,0,FAT,LAX,209,7,5,0,,0,0,0,0,0,0
2004,3,25,4,1522,1505,1619,1612,OO,6059,N221SW,57,67,46,7,17,LAX,FAT,209,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1606,1600,1712,1706,OO,6060,N229SW,66,66,146,6,6,LAX,FAT,209,4,15,0,,0,0,0,0,0,0
2004,3,25,4,1735,1730,1848,1834,OO,6061,N229SW,73,64,153,14,5,FAT,LAX,209,13,6,0,,0,0,0,0,0,0
2004,3,25,4,1710,1701,1805,1806,OO,6062,N296SW,55,65,45,-1,9,LAX,FAT,209,4,6,0,,0,0,0,0,0,0
2004,3,25,4,2030,2005,2137,2110,OO,6063,N297SW,67,65,148,27,25,FAT,LAX,209,10,8,0,,0,0,0,0,0,27
2004,3,25,4,2023,2020,2121,2123,OO,6064,N290SW,58,63,43,-2,3,LAX,FAT,209,3,12,0,,0,0,0,0,0,0
2004,3,25,4,844,850,926,933,OO,6065,N290SW,36,43,31,-7,0,LAX,SAN,109,2,9,0,,0,0,0,0,0,0
2004,3,25,4,951,951,1029,1035,OO,6065,N290SW,38,44,29,-6,0,SAN,LAX,109,3,6,0,,0,0,0,0,0,0
2004,3,25,4,625,630,725,720,OO,6067,N290SW,55,50,128,5,0,SAN,LAX,109,8,23,0,,0,0,0,0,0,0
2004,3,25,4,600,600,649,640,OO,6068,N227SW,49,40,33,9,0,IPL,SAN,94,3,13,0,,0,0,0,0,0,0
2004,3,25,4,713,700,759,750,OO,6068,N227SW,46,50,30,9,13,SAN,LAX,109,5,11,0,,0,0,0,0,0,0
2004,3,25,4,722,720,807,803,OO,6069,N560SW,45,43,33,4,2,LAX,SAN,109,2,10,0,,0,0,0,0,0,0
2004,3,25,4,827,825,917,915,OO,6069,N560SW,50,50,29,2,2,SAN,LAX,109,7,14,0,,0,0,0,0,0,0
2004,3,25,4,1200,1155,1242,1240,OO,6070,N920SW,42,45,28,2,5,LAX,SAN,109,4,10,0,,0,0,0,0,0,0
2004,3,25,4,1326,1310,1359,1355,OO,6070,N920SW,33,45,23,4,16,SAN,LAX,109,5,5,0,,0,0,0,0,0,0
2004,3,25,4,1433,1430,1513,1515,OO,6071,N290SW,40,45,32,-2,3,LAX,SAN,109,2,6,0,,0,0,0,0,0,0
2004,3,25,4,1544,1537,1624,1620,OO,6071,N290SW,40,43,29,4,7,SAN,LAX,109,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1604,1605,1650,1648,OO,6072,N923SW,45,43,27,2,0,LAX,SAN,109,3,16,0,,0,0,0,0,0,0
2004,3,25,4,1726,1718,1810,1801,OO,6072,N923SW,44,43,28,9,8,SAN,LAX,109,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1658,1701,1738,1744,OO,6073,N290SW,37,43,29,-6,0,LAX,SAN,109,3,8,0,,0,0,0,0,0,0
2004,3,25,4,1800,1805,1841,1848,OO,6073,N290SW,36,43,29,-7,0,SAN,LAX,109,4,8,0,,0,0,0,0,0,0
2004,3,25,4,1737,1735,1828,1819,OO,6074,N560SW,51,44,35,9,2,LAX,SAN,109,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1844,1840,1928,1923,OO,6074,N560SW,44,43,27,5,4,SAN,LAX,109,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1936,1937,2018,2020,OO,6075,N229SW,41,43,32,-2,0,LAX,SAN,109,3,7,0,,0,0,0,0,0,0
2004,3,25,4,2028,2040,2106,2120,OO,6075,N229SW,26,40,24,-14,0,SAN,IPL,94,4,10,0,,0,0,0,0,0,0
2004,3,25,4,2235,2240,2322,2324,OO,6077,N579SW,42,44,29,-2,0,LAX,SAN,109,4,14,0,,0,0,0,0,0,0
2004,3,25,4,1252,1253,1351,1349,OO,6078,N229SW,58,56,42,2,0,LAX,IPL,181,4,13,0,,0,0,0,0,0,0
2004,3,25,4,1415,1404,1515,1505,OO,6078,N229SW,60,61,149,10,11,IPL,LAX,181,4,6,0,,0,0,0,0,0,0
2004,3,25,4,2018,2020,2057,2103,OO,6080,N250YV,37,43,32,-6,0,LAX,SAN,109,2,5,0,,0,0,0,0,0,0
2004,3,25,4,2112,2118,2145,2200,OO,6080,N250YV,27,42,25,-15,0,SAN,LAX,109,3,5,0,,0,0,0,0,0,0
2004,3,25,4,505,510,553,555,OO,6083,N221SW,43,45,34,-2,0,IYK,LAX,123,6,8,0,,0,0,0,0,0,0
2004,3,25,4,1113,1105,1203,1155,OO,6084,N563SW,50,50,31,8,8,LAX,IYK,123,5,14,0,,0,0,0,0,0,0
2004,3,25,4,1217,1210,1306,1258,OO,6084,N563SW,49,48,35,8,7,IYK,LAX,123,8,6,0,,0,0,0,0,0,0
2004,3,25,4,1833,1830,1920,1919,OO,6085,N563SW,47,49,30,1,3,LAX,IYK,123,3,14,0,,0,0,0,0,0,0
2004,3,25,4,1956,2000,2044,2051,OO,6085,N563SW,44,51,34,-7,0,IYK,LAX,123,8,6,0,,0,0,0,0,0,0
2004,3,25,4,2250,2245,2333,2333,OO,6086,N297SW,43,48,29,0,5,LAX,IYK,123,4,10,0,,0,0,0,0,0,0
2004,3,25,4,628,630,744,751,OO,6087,N270YV,74,81,161,-7,0,MRY,LAX,267,7,7,0,,0,0,0,0,0,0
2004,3,25,4,826,835,946,955,OO,6088,N271YV,71,80,165,-9,0,MRY,LAX,267,8,6,0,,0,0,0,0,0,0
2004,3,25,4,1019,1020,1135,1140,OO,6089,N295UX,75,80,163,-5,0,MRY,LAX,267,5,7,0,,0,0,0,0,0,0
2004,3,25,4,910,910,1026,1029,OO,6090,N289YV,76,79,159,-3,0,LAX,MRY,267,3,13,0,,0,0,0,0,0,0
2004,3,25,4,1216,1115,1335,1233,OO,6091,N270YV,79,78,160,62,61,LAX,MRY,267,3,15,0,,0,62,0,0,0,0
2004,3,25,4,1402,1338,1520,1455,OO,6091,N270YV,78,77,161,25,24,MRY,LAX,267,8,8,0,,0,25,0,0,0,0
2004,3,25,4,1300,1300,1415,1418,OO,6092,N565SW,75,78,160,-3,0,LAX,MRY,267,2,12,0,,0,0,0,0,0,0
2004,3,25,4,1433,1435,1541,1552,OO,6092,N565SW,66,77,159,-11,0,MRY,LAX,267,3,5,0,,0,0,0,0,0,0
2004,3,25,4,1337,1330,1454,1450,OO,6093,N298SW,77,80,161,4,7,LAX,MRY,267,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1536,1545,1655,1703,OO,6093,N298SW,70,78,162,-8,0,MRY,LAX,267,7,9,0,,0,0,0,0,0,0
2004,3,25,4,1558,1600,1720,1718,OO,6094,N288SW,80,78,166,2,0,LAX,MRY,267,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1759,1735,1924,1854,OO,6094,N288SW,85,79,161,30,24,MRY,LAX,267,12,11,0,,0,30,0,0,0,0
2004,3,25,4,1850,1815,2033,1932,OO,6095,N232SW,103,77,171,61,35,LAX,MRY,267,3,28,0,,0,61,0,0,0,0
2004,3,25,4,2048,1955,2203,2114,OO,6095,N232SW,75,79,162,49,53,MRY,LAX,267,5,7,0,,0,49,0,0,0,0
2004,3,25,4,2030,2030,2159,2145,OO,6096,N288SW,89,75,169,14,0,LAX,MRY,267,4,15,0,,0,0,0,0,0,0
2004,3,25,4,2225,2225,2347,2343,OO,6097,N270YV,82,78,169,4,0,LAX,MRY,267,2,10,0,,0,0,0,0,0,0
2004,3,25,4,634,635,706,709,OO,6098,N221SW,31,34,20,-3,0,LAX,ONT,47,3,9,0,,0,0,0,0,0,0
2004,3,25,4,724,728,759,800,OO,6098,N221SW,31,32,13,-1,0,ONT,LAX,47,7,15,0,,0,0,0,0,0,0
2004,3,25,4,837,840,909,914,OO,6099,N565SW,29,34,24,-5,0,LAX,ONT,47,2,6,0,,0,0,0,0,0,0
2004,3,25,4,932,935,957,1005,OO,6099,N565SW,22,30,15,-8,0,ONT,LAX,47,3,7,0,,0,0,0,0,0,0
2004,3,25,4,1041,1047,1120,1121,OO,6100,N268UE,33,34,23,-1,0,LAX,ONT,47,2,14,0,,0,0,0,0,0,0
2004,3,25,4,1137,1136,1208,1205,OO,6100,N268UE,31,29,15,3,1,ONT,LAX,47,6,10,0,,0,0,0,0,0,0
2004,3,25,4,1300,1300,1337,1335,OO,6101,N288SW,37,35,24,2,0,LAX,ONT,47,3,10,0,,0,0,0,0,0,0
2004,3,25,4,1350,1350,1425,1419,OO,6101,N288SW,35,29,15,6,0,ONT,LAX,47,10,10,0,,0,0,0,0,0,0
2004,3,25,4,1609,1555,1647,1629,OO,6102,N270YV,38,34,21,18,14,LAX,ONT,47,3,14,0,,0,18,0,0,0,0
2004,3,25,4,1702,1644,1725,1715,OO,6102,N270YV,23,31,12,10,18,ONT,LAX,47,6,5,0,,0,0,0,0,0,0
2004,3,25,4,1817,1810,1852,1842,OO,6103,N250YV,35,32,20,10,7,LAX,ONT,47,3,12,0,,0,0,0,0,0,0
2004,3,25,4,1909,1857,1930,1925,OO,6103,N250YV,21,28,13,5,12,ONT,LAX,47,4,4,0,,0,0,0,0,0,0
2004,3,25,4,2017,2014,2047,2046,OO,6104,N293SW,30,32,21,1,3,LAX,ONT,47,2,7,0,,0,0,0,0,0,0
2004,3,25,4,2101,2101,2129,2130,OO,6104,N293SW,28,29,14,-1,0,ONT,LAX,47,8,6,0,,0,0,0,0,0,0
2004,3,25,4,655,700,735,738,OO,6105,N218SW,35,38,22,-3,0,OXR,LAX,49,9,9,0,,0,0,0,0,0,0
2004,3,25,4,842,845,913,915,OO,6106,N227SW,28,30,15,-2,0,LAX,OXR,49,3,13,0,,0,0,0,0,0,0
